1	Comoros	          55.20
2	Namibia	          53.00
3	Haiti	          47.70
4	Canada	          46.00
5	Colombia	          45.00
6	Angola	          44.70
7	South Africa	          44.70
8	Bolivia	          44.10
9	Brazil	          43.00
10	Guatemala	          42.40
11	Paraguay	          42.30
12	Honduras	          42.20
13	Nicaragua	          41.80
14	Chile	          41.70
15	Madagascar	          41.50
16	Panama	          41.40
17	Armenia	          41.30
18	Guinea	          41.00
19	Swaziland	          40.70
20	Cape Verde	          40.60
21	Nepal	          40.60
22	Papua New Guinea	          40.50
23	Zimbabwe	          40.40
24	Taiwan	          40.30
25	Sri Lanka	          39.70
26	Lesotho	          39.40
27	Mozambique	          39.20
28	Zambia	          38.80
29	Dominican Republic	          38.70
30	Rwanda	          38.20
31	Peru	          37.90
32	Kenya	          37.80
33	Bhutan	          37.60
34	Congo, Republic of the	          37.10
35	El Salvador	          37.00
36	Gambia, The	          36.90
37	Mexico	          36.30
38	Jamaica	          35.80
39	Niger	          35.70
40	Costa Rica	          35.50
41	Uruguay	          35.50
42	Cameroon	          35.40
43	Ecuador	          35.30
44	Congo, Democratic Republic of the	          34.70
45	Cambodia	          34.20
46	Uganda	          34.10
47	Cote d'Ivoire	          34.00
48	Guyana	          33.80
49	Thailand	          33.70
50	Sierra Leone	          33.60
51	Turkey	          33.20
52	Morocco	          33.20
53	Central African Republic	          33.00
54	Ghana	          32.80
55	Gabon	          32.70
56	Venezuela	          32.70
57	Burma	          32.40
58	Nigeria	          32.40
59	Indonesia	          32.30
60	Burkina Faso	          32.20
61	Malawi	          31.90
62	Turkmenistan	          31.70
63	Tunisia	          31.50
64	Timor-Leste	          31.30
65	Philippines	          31.20
66	India	          31.10
67	Djibouti	          30.90
68	Chad	          30.80
69	Yemen	          30.80
70	Jordan	          30.70
71	Georgia	          30.60
72	Mali	          30.50
73	Russia	          30.40
74	Senegal	          30.10
75	Liberia	          30.10
76	United States	          30.00
77	Vietnam	          29.80
78	Macedonia	          29.60
79	Uzbekistan	          29.60
80	Iran	          29.60
81	Argentina	          29.50
82	Mauritania	          29.50
83	Benin	          29.00
84	Denmark	          28.70
85	Laos	          28.50
86	United Kingdom	          28.50
87	Malaysia	          28.50
88	Belgium	          28.40
89	Portugal	          28.40
90	Moldova	          28.20
91	Guinea-Bissau	          28.00
92	Burundi	          28.00
93	Estonia	          27.70
94	Egypt	          27.60
95	Japan	          27.50
96	Latvia	          27.40
97	Lithuania	          27.40
98	Bosnia and Herzegovina	          27.40
99	Ireland	          27.20
100	Poland	          27.20
101	Togo	          27.10
102	Bahamas, The	          27.00
103	Tanzania	          26.90
104	Algeria	          26.80
105	Italy	          26.80
106	Bangladesh	          26.60
107	Spain	          26.60
108	Kazakhstan	          26.50
109	Pakistan	          26.50
110	Greece	          26.00
111	Albania	          25.90
112	Kyrgyzstan	          25.90
113	Ukraine	          25.70
114	Ethiopia	          25.60
115	Tajikistan	          25.60
116	Australia	          25.40
117	European Union	          25.20
118	Mongolia	          24.90
119	France	          24.80
120	Finland	          24.70
121	Slovenia	          24.60
122	Israel	          24.30
123	Korea, South	          24.20
124	Germany	          24.00
125	Luxembourg	          23.80
126	Singapore	          23.20
127	Croatia	          23.10
128	Bulgaria	          23.00
129	Netherlands	          22.90
130	Hungary	          22.60
131	Sweden	          22.20
132	Belarus	          22.00
133	Austria	          22.00
134	Norway	          21.00
135	Slovakia	          20.90
136	Romania	          20.80
137	Switzerland	          19.00
138	Azerbaijan	          17.50
139	China	          15.00
140	Switzerland	           7.50
141	Taiwan	           6.40
142	Azerbaijan	           6.10
143	Singapore	           4.40
144	Ethiopia	           4.10
145	Burundi	           4.10
146	Austria	           4.00
147	Pakistan	           3.90
148	Egypt	           3.90
149	Norway	           3.90
150	Finland	           3.60
151	Germany	           3.60
152	Belarus	           3.60
153	Sweden	           3.60
154	Croatia	           3.60
155	Kyrgyzstan	           3.60
156	India	           3.60
157	China	           3.50
158	Luxembourg	           3.50
159	Ukraine	           3.40
160	Slovenia	           3.40
161	Belgium	           3.40
162	Laos	           3.40
163	Togo	           3.30
164	Tajikistan	           3.30
165	Kazakhstan	           3.30
166	Albania	           3.20
167	Benin	           3.10
168	Portugal	           3.10
169	Vietnam	           3.10
170	Slovakia	           3.10
171	Hungary	           3.10
172	Indonesia	           3.00
173	France	           3.00
174	Cambodia	           3.00
175	Poland	           3.00
176	Malawi	           3.00
177	Moldova	           3.00
178	Jordan	           3.00
179	Mongolia	           2.90
180	Tanzania	           2.90
181	Yemen	           2.90
182	Timor-Leste	           2.90
183	Guinea-Bissau	           2.90
184	Ireland	           2.90
185	Bulgaria	           2.90
186	Burma	           2.80
187	Bosnia and Herzegovina	           2.80
188	European Union	           2.80
189	Uzbekistan	           2.80
190	Algeria	           2.80
191	Burkina Faso	           2.80
192	Latvia	           2.70
193	Korea, South	           2.70
194	Lithuania	           2.70
195	Morocco	           2.70
196	Mali	           2.70
197	Estonia	           2.70
198	Uganda	           2.60
199	Turkmenistan	           2.60
200	Chad	           2.60
201	Spain	           2.60
202	Sierra Leone	           2.60
203	Madagascar	           2.60
204	Iran	           2.60
205	Malaysia	           2.60
206	Senegal	           2.50
207	Netherlands	           2.50
208	Mauritania	           2.50
209	Israel	           2.50
210	Greece	           2.50
211	Gabon	           2.50
212	Macedonia	           2.40
213	Liberia	           2.40
214	Philippines	           2.40
215	Djibouti	           2.40
216	Bhutan	           2.30
217	Tunisia	           2.30
218	Niger	           2.30
219	Congo, Democratic Republic of the	           2.30
220	Italy	           2.30
221	Cameroon	           2.30
222	Mozambique	           2.10
223	Rwanda	           2.10
224	United Kingdom	           2.10
225	Congo, Republic of the	           2.10
226	Central African Republic	           2.10
227	Jamaica	           2.10
228	United States	           2.00
229	Nigeria	           2.00
230	Cote d'Ivoire	           2.00
231	Ghana	           2.00
232	Gambia, The	           2.00
233	Australia	           2.00
234	Zimbabwe	           2.00
235	Georgia	           1.90
236	Japan	           1.90
237	Guinea	           1.90
238	Cape Verde	           1.90
239	Turkey	           1.90
240	Russia	           1.90
241	Denmark	           1.90
242	Kenya	           1.80
243	Papua New Guinea	           1.70
244	Mexico	           1.70
245	Argentina	           1.70
246	Venezuela	           1.70
247	Armenia	           1.60
248	Thailand	           1.60
249	Swaziland	           1.60
250	Uruguay	           1.60
251	Chile	           1.60
252	Peru	           1.50
253	Czech Republic	           1.50
254	Dominican Republic	           1.50
255	Costa Rica	           1.50
256	Nicaragua	           1.40
257	South Africa	           1.30
258	Guyana	           1.30
259	Guatemala	           1.30
260	Zambia	           1.20
261	Romania	           1.20
262	Paraguay	           1.10
263	Sri Lanka	           1.10
264	Namibia	           1.10
265	Brazil	           1.10
266	Ecuador	           1.00
267	El Salvador	           1.00
268	Lesotho	           1.00
269	Comoros	           0.90
270	Panama	           0.80
271	Colombia	           0.80
272	Haiti	           0.70
273	Honduras	           0.70
274	Angola	           0.60
275	Bolivia	           0.50
276	Canada	           0.10
